Alpha_deg,H_direct_mm,X_profile_mm,Y_ground_mm
49.23847695390781,2198.2650037173657,1049.4955383307824,-274.1042703827179
49.37875751503006,2202.103846562024,1054.654682053422,-273.253196608189
49.519038076152306,2205.9300464843277,1059.8232091638663,-272.38947991130567
49.65931863727455,2209.7435805483037,1065.001088679627,-271.5130973560945
49.79959919839679,2213.544425893904,1070.188289562151,-270.6240260825082
49.93987975951904,2217.3325597371436,1075.3847807170114,-269.7222433065606
50.08016032064128,2221.107959370234,1080.5905309940895,-268.80772632046364
50.22044088176353,2224.870602161722,1085.8055091877638,-267.880452492765
50.36072144288577,2228.6204655566257,1091.029684037096,-266.94039926848154
50.501002004008015,2232.3575270765673,1096.26302422602,-265.9875441692361
50.64128256513026,2236.0817643199107,1101.5054983835273,-265.0218647933925
50.78156312625251,2239.7931549618925,1106.757075083857,-264.0433388161871
50.92184368737475,2243.4916767547593,1112.0177228466828,-263.0519439898669
51.06212424849699,2247.1773075278984,1117.287410137303,-262.04765814381904
51.20240480961924,2250.8500251879723,1122.5661053668289,-261.03045918470593
51.342685370741485,2254.50980771905,1127.8537768923734,-260.0003250965965
51.48296593186373,2258.1566331827403,1133.1503930172419,-258.95723394109973
51.62324649298597,2261.790479718321,1138.455921991122,-257.90116385749366
51.763527054108216,2265.411325542873,1143.7703320102737,-256.83209306285835
51.90380761523046,2269.019148951409,1149.0935912177192,-255.74999985220757
52.04408817635271,2272.6139283170037,1154.425667703436,-254.65486259861495
52.18436873747495,2276.1956420909232,1159.766529504545,-253.54665975334774
52.324649298597194,2279.7642688027563,1165.1161446055057,-252.42536984599383
52.46492985971944,2283.3197870605395,1170.4744809383064,-251.2909714845896
52.605210420841686,2286.862175550889,1175.8415063826542,-250.14344335575197
52.745490981963925,2290.391413039125,1181.2171887661716,-248.98276422480103
52.88577154308617,2293.9074783694027,1186.601495864588,-247.80891293589184
53.02605210420842,2297.410350464836,1191.9943954019307,-246.62186841213816
53.166332665330664,2300.900008327626,1197.395855050721,-245.42160965574112
53.3066132264529,2304.3764310391834,1202.805842432166,-244.2081157481116
53.44689378757515,2307.83959776026,1208.2243251163557,-242.9813658500011
53.587174348697395,2311.2894877310673,1213.651270622454,-241.74133920162149
53.72745490981964,2314.7260802714045,1219.0866464188948,-240.48801512277169
53.86773547094188,2318.1493547807822,1224.5304199235768,-239.22137301296243
54.00801603206413,2321.5592907385444,1229.9825585040605,-237.94139235153762
54.14829659318637,2324.9558677039918,1235.4430294777612,-236.64805269779754
54.28857715430862,2328.3390653165075,1240.9118001121456,-235.34133369112624
54.428857715430865,2331.708863295674,1246.3888376249297,-234.02121505110563
54.569138276553105,2335.0652414413976,1251.8741091842728,-232.68767657764238
54.70941883767535,2338.408179634031,1257.3675819089774,-231.34069815108887
54.8496993987976,2341.7376578344897,1262.8692228686825,-229.98025973236008
54.98997995991984,2345.053656084376,1268.3789990840642,-228.60634136305953
55.13026052104208,2348.356154506096,1273.8968775270318,-227.2189231655925
55.27054108216433,2351.6451333029813,1279.422825120927,-225.81798534329073
55.410821643286575,2354.9205727594053,1284.9568087407201,-224.40350818052775
55.55110220440882,2358.1824532409023,1290.49879521321,-222.97547204283774
55.69138276553106,2361.4307551942857,1296.0487513172238,-221.5338573770341
55.831663326653306,2364.6654591477645,1301.606643783815,-220.07864471132598
55.97194388777555,2367.8865457110596,1307.1724392964613,-218.6098146554341
56.1122244488978,2371.093995575522,1312.746104491268,-217.12734790070954
56.25250501002004,2374.287789514245,1318.3276059571642,-215.6312252202456
56.392785571142284,2377.467908382186,1323.9169102361068,-214.12142746899963
56.53306613226453,2380.634333116272,1329.5139838232774,-212.59793558389856
56.673346693386776,2383.787044735522,1335.1187931672857,-211.06073058396169
56.813627254509015,2386.926024341157,1340.7313046703691,-209.50979357040933
56.95390781563126,2390.051253116712,1346.3514846885962,-207.94510572677746
57.09418837675351,2393.1627123281537,1351.9792995320654,-206.36664831903227
57.234468937875754,2396.2603833239873,1357.6147154651092,-204.77440269567842
57.374749498998,2399.3442475353736,1363.257698706496,-203.16835028787727
