Alpha_deg,H_flat_mm,H_profile_opt_mm,X_profile_opt_mm,Y_ground_opt_mm,Alpha_inverse_opt
16.412825651302608,983.0841735499935,983.0841735499935,159.4434271991917,0.0,16.412825651302605
16.593186372745492,990.8566360349538,990.8566360349538,162.35355929382294,0.0,16.593186372745496
16.773547094188377,998.6198992544746,998.6198992544746,165.28814377424794,0.0,16.77354709418838
16.953907815631265,1006.3738862808796,1006.3738862808796,168.24715156110187,0.0,16.953907815631265
17.13426853707415,1014.1185202784114,1014.1185202784114,171.23055333300374,0.0,17.134268537074153
17.314629258517037,1021.8537245039945,1021.8537245039945,174.23831952684924,0.0,17.314629258517037
17.49498997995992,1029.579422307994,1029.579422307994,177.27042033810068,0.0,17.494989979959925
17.675350701402806,1037.2955371349763,1037.2955371349763,180.32682572108538,0.0,17.675350701402806
17.855711422845694,1045.0019925244678,1045.0019925244678,183.40750538929126,0.0,17.855711422845697
18.03607214428858,1052.698712111711,1052.698712111711,186.51242881566753,0.0,18.036072144288575
18.216432865731463,1060.3856196284237,1060.3856196284237,189.6415652329274,0.0,18.216432865731463
18.39679358717435,1068.0626389035526,1068.0626389035526,192.79488363385303,0.0,18.39679358717435
18.577154308617235,1075.7296938640288,1075.7296938640288,195.97235277160274,0.0,18.577154308617235
18.757515030060123,1083.3867085355225,1083.3867085355225,199.17394116002043,0.0,18.757515030060127
18.937875751503007,1091.0336070431938,1091.0336070431938,202.39961707394738,0.0,18.937875751503007
19.118236472945892,1098.670313612447,1098.670313612447,205.64934854953734,0.0,19.118236472945892
19.29859719438878,1106.2967525696802,1106.2967525696802,208.92310338457253,0.0,19.298597194388783
19.478957915831664,1113.912848343034,1113.912848343034,212.2208491387829,0.0,19.478957915831664
19.659318637274552,1121.5185254631438,1121.5185254631438,215.5425531341687,0.0,19.659318637274556
19.839679358717436,1129.113708563883,1129.113708563883,218.88818245532212,0.0,19.83967935871744
20.02004008016032,1136.6983223831135,1136.6983223831135,222.25770394975518,0.0,20.020040080160317
20.20040080160321,1144.2722917634312,1144.2722917634312,225.65108422822826,0.0,20.20040080160321
20.380761523046093,1151.8355416529078,1151.8355416529078,229.0682896650796,0.0,20.38076152304609
20.56112224448898,1159.3879971058382,1159.3879971058382,232.50928639855977,0.0,20.561122244488985
20.741482965931866,1166.9295832834803,1166.9295832834803,235.9740403311668,0.0,20.74148296593187
20.92184368737475,1174.460225454798,1174.460225454798,239.46251712998338,0.0,20.92184368737475
21.102204408817638,1181.9798489972025,1181.9798489972025,242.97468222701914,0.0,21.10220440881764
21.282565130260522,1189.4883793972892,1189.4883793972892,246.51050081955015,0.0,21.282565130260526
21.462925851703407,1196.9857422515786,1196.9857422515786,250.06993787046645,0.0,21.46292585170341
21.643286573146295,1204.4718632672525,1204.4718632672525,253.6529581086185,0.0,21.6432865731463
21.82364729458918,1211.9466682628895,1211.9466682628895,257.259526029165,0.0,21.82364729458918
22.004008016032067,1219.4100831692017,1219.4100831692017,260.8896058939274,0.0,22.004008016032067
22.18436873747495,1226.8620340297673,1226.8620340297673,264.5431617317421,0.0,22.184368737474955
22.364729458917836,1234.3024470017642,1234.3024470017642,268.22015733881796,0.0,22.36472945891784
22.545090180360724,1241.7312483567016,1241.7312483567016,271.9205562790945,0.0,22.545090180360727
22.725450901803608,1249.1483644811499,1249.1483644811499,275.6443218846027,0.0,22.725450901803615
22.905811623246496,1256.553721877471,1256.553721877471,279.3914172558293,0.0,22.905811623246496
23.08617234468938,1263.9472471645463,1263.9472471645463,283.1618052620813,0.0,23.086172344689377
23.266533066132265,1271.3288670785043,1271.3288670785043,286.95544854185505,0.0,23.26653306613226
23.446893787575153,1278.6985084734458,1278.6985084734458,290.772309503206,0.0,23.44689378757515
23.627254509018037,1286.0560983221687,1286.0560983221687,294.6123503241199,0.0,23.627254509018037
23.807615230460925,1293.4015637168927,1293.4015637168927,298.4755329528905,0.0,23.807615230460932
23.98797595190381,1300.7348318699799,1300.7348318699799,302.36181910849314,0.0,23.98797595190381
24.168336673346694,1308.0558301146586,1308.0558301146586,306.2711702809675,0.0,24.168336673346698
24.348697394789582,1315.3644859057415,1315.3644859057415,310.20354773179656,0.0,24.34869739478959
24.529058116232466,1322.6607268203445,1322.6607268203445,314.1589124942919,0.0,24.52905811623247
24.709418837675354,1329.9444805586058,1329.9444805586058,318.13722537397854,0.0,24.709418837675358
24.88977955911824,1337.2156749444007,1337.2156749444007,322.13844694898546,0.0,24.889779559118235
25.070140280561123,1344.474237926058,1344.474237926058,326.16253757043376,0.0,25.070140280561127
25.25050100200401,1351.7200975770736,1351.7200975770736,330.2094573628316,0.0,25.25050100200401
25.430861723446895,1358.9531820968227,1358.9531820968227,334.2791662244681,0.0,25.4308617234469
25.61122244488978,1366.1734198112717,1366.1734198112717,338.3716238278113,0.0,25.61122244488978
25.791583166332668,1373.3807391736898,1373.3807391736898,342.4867896199068,0.0,25.791583166332668
25.971943887775552,1380.5750687653547,1380.5750687653547,346.6246228227813,0.0,25.971943887775552
26.15230460921844,1387.7563372962634,1387.7563372962634,350.78508243384556,0.0,26.152304609218444
26.332665330661325,1394.9244736058372,1394.9244736058372,354.9681272263002,0.0,26.332665330661328
26.51302605210421,1402.0794066636277,1402.0794066636277,359.1737157495461,0.0,26.513026052104216
26.693386773547097,1409.221065570019,1409.221065570019,363.40180632959266,0.0,26.6933867735471
26.87374749498998,1416.3493795569316,1416.3493795569316,367.65235706947317,0.0,26.873747494989978
27.05410821643287,1423.4642779885248,1423.4642779885248,371.92532584965795,0.0,27.054108216432876
27.234468937875754,1430.5656903618928,1430.5656903618928,376.22067032847303,0.0,27.23446893787576
27.414829659318638,1437.6535463077682,1437.6535463077682,380.5383479425196,0.0,27.41482965931864
27.595190380761526,1444.7277755912148,1444.7277755912148,384.87831590709493,0.0,27.595190380761533
27.77555110220441,1451.7883081123273,1451.7883081123273,389.24053121661717,0.0,27.77555110220441
27.9559118236473,1458.8350739069228,1458.8350739069228,393.62495064505146,0.0,27.955911823647302
28.136272545090183,1465.868003147237,1465.868003147237,398.0315307463376,0.0,28.136272545090186
28.316633266533067,1472.8870261426134,1472.8870261426134,402.4602278548213,0.0,28.316633266533064
28.496993987975955,1479.8920733401965,1479.8920733401965,406.9109980856864,0.0,28.49699398797596
28.67735470941884,1486.8830753256182,1486.8830753256182,411.3837973353898,0.0,28.677354709418847
28.857715430861724,1493.8599628236877,1493.8599628236877,415.8785812820988,0.0,28.857715430861738
29.038076152304612,1500.8226666990781,1500.8226666990781,420.39530538613036,0.0,29.038076152304615
29.218436873747496,1507.7711179570101,1507.7711179570101,424.93392489039144,0.0,29.218436873747493
29.398797595190384,1514.7052477439365,1514.7052477439365,429.4943948208239,0.0,29.398797595190395
29.57915831663327,1521.6249873482236,1521.6249873482236,434.0766699868492,0.0,29.57915831663326
29.759519038076153,1528.5302682008344,1528.5302682008344,438.68070498181635,0.0,29.75951903807615
29.93987975951904,1535.4210218760054,1535.4210218760054,443.3064541834526,0.0,29.939879759519055
30.120240480961925,1542.297180091925,1542.297180091925,447.95387175431426,0.0,30.120240480961932
30.300601202404813,1549.1586747114127,1549.1586747114127,452.62291164224246,0.0,30.30060120240482
30.480961923847698,1556.0054377425904,1556.0054377425904,457.3135275808171,0.0,30.480961923847698
30.661322645290582,1562.8374013395598,1562.8374013395598,462.02567308981816,0.0,30.661322645290575
30.84168336673347,1569.6544978030724,1569.6544978030724,466.7593014756847,0.0,30.841683366733466
31.022044088176354,1576.4566595812012,1576.4566595812012,471.51436583197733,0.0,31.022044088176358
31.202404809619242,1583.2438192700088,1583.2438192700088,476.2908190398437,0.0,31.202404809619246
31.382765531062127,1590.015909614218,1590.015909614218,481.0886137684856,0.0,31.382765531062127
31.56312625250501,1596.7728635078759,1596.7728635078759,485.9077024756271,0.0,31.563126252505015
31.7434869739479,1603.5146139950193,1603.5146139950193,490.74803740798654,0.0,31.743486973947906
31.923847695390783,1610.241094270339,1610.241094270339,495.60957060174826,0.0,31.923847695390783
32.10420841683367,1616.9522376798418,1616.9522376798418,500.4922538830404,0.0,32.104208416833686
32.28456913827655,1623.6479777215084,1623.6479777215084,505.3960388684095,0.0,32.28456913827655
32.46492985971944,1630.328248045957,1630.328248045957,510.3208769653026,0.0,32.46492985971944
32.64529058116233,1636.992982457097,1636.992982457097,515.2667193725458,0.0,32.64529058116233
